_id,id,name,start_duration,end_duration,start_registration,end_registration,credits_count,activity_type,location,location_kotakab_code,participants_count,mitra_id,certified,logo,mitra_name,published_time
6659488a8dba1a49d4465885,b21c4048-e119-11ee-b49f-a62bf3a0bd70,FULL-STACK WEB DEVELOPMENT,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,63d7dd17-1209-4db0-92cd-fc64c05f9747,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7558cafd-664b-4b06-bbd9-729af2204b72.png,Skilvul,2024-05-30T10:00:00Z
6659488a8dba1a49d4465886,25638438-e11a-11ee-b49f-a62bf3a0bd70,UI/UX DESIGN,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,63d7dd17-1209-4db0-92cd-fc64c05f9747,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7558cafd-664b-4b06-bbd9-729af2204b72.png,Skilvul,2024-05-30T10:00:00Z
6659488a8dba1a49d4465887,cf62bbef-fb0f-11ee-b227-5a5e7a11ce1c,UI/UX Design,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,50753d41-eeea-4008-b9d1-b1b09bfbc395,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_480251d9-1592-4553-9edb-f7b22b8efd44.png,Hacktiv8,2024-05-29T17:37:00Z
6659488a8dba1a49d4465888,4a65fd72-fb11-11ee-b227-5a5e7a11ce1c,Node JS For Back End Web Developer,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,50753d41-eeea-4008-b9d1-b1b09bfbc395,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_480251d9-1592-4553-9edb-f7b22b8efd44.png,Hacktiv8,2024-05-29T17:37:00Z
6659488a8dba1a49d4465889,23950138-fb0f-11ee-b227-5a5e7a11ce1c,Python For Data Science,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,50753d41-eeea-4008-b9d1-b1b09bfbc395,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_480251d9-1592-4553-9edb-f7b22b8efd44.png,Hacktiv8,2024-05-29T17:37:00Z
6659488a8dba1a49d446588a,744fe938-fb13-11ee-b227-5a5e7a11ce1c,Generative AI & Machine Learning - IBM SkillsBuild Certification,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,50753d41-eeea-4008-b9d1-b1b09bfbc395,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_480251d9-1592-4553-9edb-f7b22b8efd44.png,Hacktiv8,2024-05-29T17:37:00Z
6659488a8dba1a49d446588b,bb04ff2c-faf6-11ee-b227-5a5e7a11ce1c,Web Developer Program,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,50753d41-eeea-4008-b9d1-b1b09bfbc395,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_480251d9-1592-4553-9edb-f7b22b8efd44.png,Hacktiv8,2024-05-29T17:37:00Z
6659488a8dba1a49d446588c,c351886c-fb0d-11ee-b227-5a5e7a11ce1c,ReactJS For Front End Website Developer,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,50753d41-eeea-4008-b9d1-b1b09bfbc395,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_480251d9-1592-4553-9edb-f7b22b8efd44.png,Hacktiv8,2024-05-29T17:37:00Z
6659488a8dba1a49d446588d,f6ae946a-fc9f-11ee-8f25-123aa03a4ccc,AWS CendekiAwan - Cloud Architecture,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,bdf7bbe4-601c-41f3-91f5-3d01734e0eed,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_74ef617f-5adb-45cb-965c-6dd3ae5647c1.png,TIMCorp-Academy,2024-05-29T10:49:00Z
6659488a8dba1a49d446588e,0ba67285-fcba-11ee-8f25-123aa03a4ccc,AWS CendekiAwan - Cloud Data Analytics,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,bdf7bbe4-601c-41f3-91f5-3d01734e0eed,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_74ef617f-5adb-45cb-965c-6dd3ae5647c1.png,TIMCorp-Academy,2024-05-29T10:49:00Z
6659488a8dba1a49d446588f,2a88e4b6-eb2d-11ee-b227-5a5e7a11ce1c,Public Speaking Yang Menarik Dan Memukau Audensi,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Timur,016400,0,1d6357c9-d231-41fa-9ee5-b2dd29be4f7c,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d7be962d-61c9-4a1f-a850-438faf18bbc3.png,LPIA Vokasi Nusantara,2024-05-28T15:45:00Z
6659488a8dba1a49d4465890,a33875f8-f260-11ee-b227-5a5e7a11ce1c,Pengelolaan Batik Tulis Bagi Pengrajin Pemula,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Timur,016400,0,1d6357c9-d231-41fa-9ee5-b2dd29be4f7c,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_d7be962d-61c9-4a1f-a850-438faf18bbc3.png,LPIA Vokasi Nusantara,2024-05-28T15:45:00Z
6659488a8dba1a49d4465891,ddc73262-fd55-11ee-a017-d2c25b016c0f,Pengembangan Aplikasi Berbasis Kebudayaan,2024-08-06,2024-11-08,2024-05-13,2024-06-03,20,BLENDED,Kab. Ngada,241000,0,771e52ff-03f1-4756-831d-dc8aff0144ab,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_287e3063-55d5-4fed-93c5-5ba67d68c7a4.jpg,"Kementerian Pendidikan, Kebudayaan, Riset, Dan, Teknologi",2024-05-28T08:00:00Z
6659488a8dba1a49d4465892,67e425c7-fd58-11ee-a017-d2c25b016c0f,Pengembangan Purwarupa Fisik Berbasis Kebudayaan,2024-08-06,2024-11-08,2024-05-13,2024-06-03,20,BLENDED,Kab. Ngada,241000,0,771e52ff-03f1-4756-831d-dc8aff0144ab,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_287e3063-55d5-4fed-93c5-5ba67d68c7a4.jpg,"Kementerian Pendidikan, Kebudayaan, Riset, Dan, Teknologi",2024-05-28T08:00:00Z
6659488a8dba1a49d4465893,b2d9c493-ef26-11ee-b227-5a5e7a11ce1c,#Bertaji By CADFEM Ansys - Computational Fluid Dynamics (CFD) Learning Track,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,40765b12-256b-4303-9335-6c6d438f367b,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_3d4a8a39-d26d-441c-92d5-b0ae068b93b1.png,ANSYS,2024-05-27T20:35:00Z
6659488a8dba1a49d4465894,f06ecfbc-e9b9-11ee-aa8a-1ecc27c8cd9a,#Bertaji By CADFEM Ansys - Finite Element Analysis (FEA) Learning Track,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,40765b12-256b-4303-9335-6c6d438f367b,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_3d4a8a39-d26d-441c-92d5-b0ae068b93b1.png,ANSYS,2024-05-27T20:35:00Z
6659488a8dba1a49d4465895,e564537e-e9b9-11ee-aa8a-1ecc27c8cd9a,BIM Digital Twins AR/VR - Arsitektur Engineering & Konstruksi,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,ONLINE,,0,779f840b-7c09-4d06-8c05-92fe65d67a9a,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_b147b734-f69f-41d6-9036-429d7d0d21fd.jpg,Neosia Training Center,2024-05-27T17:42:00Z
6659488a8dba1a49d4465896,f57cf305-e9e2-11ee-aa8a-1ecc27c8cd9a,"CAD/CAM/CAE - Permesinan, Desain Produk & Industri Manufaktur",2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,ONLINE,,0,779f840b-7c09-4d06-8c05-92fe65d67a9a,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_b147b734-f69f-41d6-9036-429d7d0d21fd.jpg,Neosia Training Center,2024-05-27T17:42:00Z
6659488a8dba1a49d4465897,12d4e2f0-f32f-11ee-b227-5a5e7a11ce1c,Paralegal Society 5.0,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Timur,016400,0,d7045778-a1f1-4f17-90a1-7665bac6a11f,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_ff26782e-d8db-4cda-b571-58632d3e3727.png,PT EM80 (Pendidikan Dan Pembangunan Karakter),2024-05-22T17:07:00Z
6659488a8dba1a49d4465898,49671471-fe26-11ee-be2b-2adfa1c73f2e,"STUDITHERMAL : Applied Data Management, Analysis, Modeling, And Machine Learning For Sustainable Geothermal Energy Development",2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Timur,016400,0,01d4582b-fcc3-453d-8702-57d36e78e8c5,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_20a67183-3b07-4d78-b6d4-e2f911a91979.png,AILIMA,2024-05-22T15:20:00Z
6659488a8dba1a49d4465899,77284d85-f33d-11ee-b227-5a5e7a11ce1c,DIGITAL PRODUCT MANAGEMENT - With AI Literacy & Global Certification,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,,0,2f7c9cd0-ddbc-4ac6-a7ed-2bd6e59ba179,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fbff7ef5-8921-4413-8cb9-aae561f730b3.png,Binar Academy,2024-05-21T19:00:00Z
6659488a8dba1a49d446589a,fd12c0f9-f3ee-11ee-b227-5a5e7a11ce1c,BACK END JAVASCRIPT - With AI Literacy & Global Certification,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,2f7c9cd0-ddbc-4ac6-a7ed-2bd6e59ba179,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fbff7ef5-8921-4413-8cb9-aae561f730b3.png,Binar Academy,2024-05-21T19:00:00Z
6659488a8dba1a49d446589b,76cbfcc4-f3c2-11ee-b227-5a5e7a11ce1c,FRONT END JAVASCRIPT - With AI Literacy & Global Certification,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,2f7c9cd0-ddbc-4ac6-a7ed-2bd6e59ba179,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fbff7ef5-8921-4413-8cb9-aae561f730b3.png,Binar Academy,2024-05-21T19:00:00Z
6659488a8dba1a49d446589c,d6c96018-f387-11ee-b227-5a5e7a11ce1c,UI/UX RESEARCH & DESIGN - With AI Literacy & Global Certification,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,2f7c9cd0-ddbc-4ac6-a7ed-2bd6e59ba179,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fbff7ef5-8921-4413-8cb9-aae561f730b3.png,Binar Academy,2024-05-21T19:00:00Z
6659488a8dba1a49d446589d,151e89c3-fc76-11ee-8f25-123aa03a4ccc,SDG-Certified Leadership For Youth (Program Kepemimpinan SDG Untuk Pemuda) ,2024-08-06,2024-12-20,2024-05-13,2024-06-30,20,ONLINE,Kota Jakarta Pusat,016000,0,87cdc189-bdd9-4970-bf05-ad06dfc18b44,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_760ade49-a5c2-4e61-ad19-5f32036358cc.jpg,Aethra Learning Center,2024-05-21T19:00:00Z
6659488a8dba1a49d446589e,be9d7ac1-f394-11ee-b227-5a5e7a11ce1c,FULLSTACK WEB DEVELOPMENT - With AI Literacy & Global Certification,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,2f7c9cd0-ddbc-4ac6-a7ed-2bd6e59ba179,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fbff7ef5-8921-4413-8cb9-aae561f730b3.png,Binar Academy,2024-05-21T19:00:00Z
6659488a8dba1a49d446589f,854068e4-faaf-11ee-b227-5a5e7a11ce1c,Sustainable Startup Related Climate Change,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,"Sulawesi, Maluku, Nusa Tenggara (Kawasan Wallacea)",,0,42ac6187-b5ea-4bce-bc8e-2199c53f9238,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fb03cead-c945-4808-ab30-93b3688aebe8.jpg,AMATI Indonesia,2024-05-21T17:30:00Z
6659488a8dba1a49d44658a0,2022b620-faac-11ee-b227-5a5e7a11ce1c,Renewable Energy Program,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,"Sulawesi, Maluku, Nusa Tenggara (Kawasan Kepulauan Wallacea)",,0,42ac6187-b5ea-4bce-bc8e-2199c53f9238,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fb03cead-c945-4808-ab30-93b3688aebe8.jpg,AMATI Indonesia,2024-05-21T17:30:00Z
6659488a8dba1a49d44658a1,7c6ef614-fab0-11ee-b227-5a5e7a11ce1c,IS-CORE : Indonesian Sustainable Coral Reef Education Program,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,"Sulawesi, Maluku, Nusa Tenggara (Wallacea Area)",,0,42ac6187-b5ea-4bce-bc8e-2199c53f9238,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fb03cead-c945-4808-ab30-93b3688aebe8.jpg,AMATI Indonesia,2024-05-21T17:30:00Z
6659488a8dba1a49d44658a2,2a84e321-faaa-11ee-b227-5a5e7a11ce1c,ISS-FREE : Indonesia Sustainable Social Forestry Education Program,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,"Sumatera, Sulawesi, Kalimantan, Nusa Tenggara",,0,42ac6187-b5ea-4bce-bc8e-2199c53f9238,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fb03cead-c945-4808-ab30-93b3688aebe8.jpg,AMATI Indonesia,2024-05-21T17:30:00Z
6659488a8dba1a49d44658a3,548bd0bc-d6d1-11ee-8afc-de20c4ed444c,Internet Of Things (IoT) Engineer Camp Real Project,2024-08-06,2024-12-20,2024-05-21,2024-06-10,20,ONLINE,Kota Yogyakarta,046000,0,3117a7d0-605e-4755-bb26-b97c0fe9d68b,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_ed3b11ff-d5e7-4a62-a608-f1c5d8f5748b.png,Indobot Academy,2024-05-21T17:25:00Z
6659488a8dba1a49d44658a4,76e3cbda-fcab-11ee-8f25-123aa03a4ccc,Content & Multimedia Creation For Event With International Certification,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Tangerang Selatan,286300,0,15a8d451-49f1-400e-8942-b3f56cffbd0d,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_18d08b81-f669-4394-860a-303b841ad781.png,Asa Kreasi,2024-05-21T15:35:00Z
6659488a8dba1a49d44658a5,d7e2ec3d-fc73-11ee-8f25-123aa03a4ccc,From Idea To Execution: 360 Digital Event Management Hacks With The Expertise With Technology Based & International Certification,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Tangerang Selatan,286300,0,15a8d451-49f1-400e-8942-b3f56cffbd0d,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_18d08b81-f669-4394-860a-303b841ad781.png,Asa Kreasi,2024-05-21T15:35:00Z
6659488a8dba1a49d44658a6,ea4d755c-fd0b-11ee-8f25-123aa03a4ccc,Multi Discipline Building Information Modeling (BIM) For Construction Future Skills,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,online,,0,6485a5a8-f4d5-4712-861c-576ffd2b8a7a,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_79262d3c-fd79-417a-a469-2ccfcbed7438.png,INKINDO Academy,2024-05-21T12:41:00Z
6659488a8dba1a49d44658a7,7e805091-fd30-11ee-8f25-123aa03a4ccc,Cepat Cakap Studi Independen 7 - Digital Marketing,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Barat,016200,0,69d91c40-298c-44c5-b531-868d6e4069b4,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f8440147-b5f0-46d5-85f1-9f8fe55c687b.png,Cakap,2024-05-21T12:00:00Z
6659488a8dba1a49d44658a8,1af39f35-fd2c-11ee-8f25-123aa03a4ccc,Cepat Cakap Studi Independen 7 - Data Analyst,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Barat,016200,0,69d91c40-298c-44c5-b531-868d6e4069b4,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f8440147-b5f0-46d5-85f1-9f8fe55c687b.png,Cakap,2024-05-21T12:00:00Z
6659488a8dba1a49d44658a9,3aab5106-fd2f-11ee-8f25-123aa03a4ccc,Cepat Cakap Studi Independen 7 - UIUX Design,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Barat,016200,0,69d91c40-298c-44c5-b531-868d6e4069b4,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f8440147-b5f0-46d5-85f1-9f8fe55c687b.png,Cakap,2024-05-21T12:00:00Z
6659488a8dba1a49d44658aa,fa20dff3-fd2f-11ee-8f25-123aa03a4ccc,Cepat Cakap Studi Independen 7 - Project Management,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Barat,016200,0,69d91c40-298c-44c5-b531-868d6e4069b4,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f8440147-b5f0-46d5-85f1-9f8fe55c687b.png,Cakap,2024-05-21T12:00:00Z
6659488a8dba1a49d44658ab,9d3ffaee-fd2e-11ee-8f25-123aa03a4ccc,Cepat Cakap Studi Independen 7 - Data Scientist,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Kota Jakarta Barat,016200,0,69d91c40-298c-44c5-b531-868d6e4069b4,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_f8440147-b5f0-46d5-85f1-9f8fe55c687b.png,Cakap,2024-05-21T12:00:00Z
6659488a8dba1a49d44658ac,023e2c26-eff4-11ee-b227-5a5e7a11ce1c,AWS CendekiAwan - Game Development ,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,2e55a738-46c7-4975-858c-ddb93df1af00,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_66901fbe-81ec-4358-84e7-ac11653f768e.jpg,IDS | BTEC,2024-05-21T10:15:00Z
6659488a8dba1a49d44658ad,2b44a205-13f2-11ef-89ae-cad937d5f240,Mastering Product Management,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,d3ff9ffd-0c26-4515-a13b-20bd6609229b,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_1a581486-7094-43f9-8d36-f369e5fe05c4.png,Ruangguru,2024-05-20T18:41:00Z
6659488a8dba1a49d44658ae,dc4c4ad2-f62e-11ee-b227-5a5e7a11ce1c,Fullstack Golang & AI: Dari Prinsip Dasar Hingga Aplikasi Praktis,2024-08-06,2024-12-20,2024-05-13,2024-06-10,20,ONLINE,Kota Jakarta Selatan,016300,0,d3ff9ffd-0c26-4515-a13b-20bd6609229b,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_1a581486-7094-43f9-8d36-f369e5fe05c4.png,Ruangguru,2024-05-20T18:41:00Z
6659488a8dba1a49d44658af,20a3f93c-e117-11ee-b49f-a62bf3a0bd70,Microsoft Web & Mobile Developer,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Online,,0,9be65488-4d2a-4a00-a4ba-c911b6e596f9,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_5bded8b9-1ffa-44ef-95f9-d3fcd88f7f36.png,MariBelajar,2024-05-20T15:44:00Z
6659488a8dba1a49d44658b0,f76dbb60-e119-11ee-b49f-a62bf3a0bd70,Data Analyst & AI,2024-08-06,2024-12-20,2024-04-16,2024-06-10,20,ONLINE,Online,,0,9be65488-4d2a-4a00-a4ba-c911b6e596f9,true,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_5bded8b9-1ffa-44ef-95f9-d3fcd88f7f36.png,MariBelajar,2024-05-20T15:44:00Z
